text,label,corpus_code
"Launched a permanent, ongoing Expenditure Review procedure to eliminate waste and ensure that government spending delivers maximum value to taxpayers.",0,62420_200406
The need for greater economic security for individual caregivers;,2,62420_200601
"A re-elected Conservative Government led by Stephen Harper will continue to support Canada's military and development mission in Afghanistan and will respect the terms of the Parliamentary resolution passed in March, 2008.",2,62623_200810
"We must keep our streets safe, our borders secure, and our country strong.",2,62623_200406
Ensure that the Arctic is protected and defended through the Coast Guard and civilian enforcement of Canadian Law along with an adequate—but not excessive—military capability.,2,62320_200810
Any remaining portion of the reserve that is un-needed at fiscal year-end will be used to reduce the government’s debt.,2,62420_200601
The Green Party has adopted the goal of “zero waste.”,0,62110_200810
"Cancelling offensive, expensive and unnecessary weapons systems for the Canadian Armed Forces, reducing the DND bureaucracy, and reallocating savings to invest in reserve and regular personnel and better training and equipment so that they can carry out Canada’s vital peacekeeping and peacemaking roles.",1,62320_200406
"A Conservative government will help individuals, families, and businesses get ahead by lowering taxes, rewarding effort, and making Canada a great country to do business in.",2,62623_200601
"•A belief that good and responsible government is attentive to the people it represents and has representatives who at all times conduct themselves in an ethical manner and display integrity, honesty and concern for the best interest of all;",0,62623_200406
Our country and our confidence will be strong.,2,62420_200601
"In 2006 there were approximately 2,500 members of Canadian Forces in the Kandahar Province of Afghanistan, but just 56 Canadian troops on UN peacekeeping missions worldwide.",1,62110_200810
"It is an economic, social and global security issue.",0,62110_200810
strengthen the law regarding investigation of drug-impaired driving;,2,62420_200601
"Small businesses are the thread of Canada’s economic fabric, employing almost half of the private sector workforce and accounting for the majority of new job creation.",1,62420_200601
"To that end, the annual Contingency Reserve, if not needed, will be applied to reduce debt.",2,62420_200406
"The Blueprint, endorsed at the First Ministers Meeting in November 2005 and supported by an additional $1. 3 billion investment, is a comprehensive 10-year plan for the delivery of reliable, quality health care – on reserve and off.",1,62420_200601
"Our ability to split the atom, or exhume the fossil fuels from their burial places to burn them at profligate rates, threatens to tip the planet from its life sustaining cycles into catastrophic die-offs of human and non-human life forms.",0,62110_200810
